,STATEFP_x,COUNTYFP_x,TRACTCE,CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,tract_fips10_x,year_x,population_x,aland10_x,count_445110,count_sales_445110,count_emp_445110,popden_445110,popden_sales_445110,popden_emp_445110,aden_445110,aden_sales_445110,aden_emp_445110,count_4452,count_sales_4452,count_emp_4452,popden_4452,popden_sales_4452,popden_emp_4452,aden_4452,aden_sales_4452,aden_emp_4452,count_452311,count_sales_452311,count_emp_452311,popden_452311,popden_sales_452311,popden_emp_452311,aden_452311,aden_sales_452311,aden_emp_452311,State_Code_x,County_Code_x,TRACT_FIPS20,ALAND20,TOTPOP20,POPDEN16_20,PHISPANIC16_20,PNHWHITE16_20,PNHBLACK16_20,PFBORN16_20,PLIMENG16_20,PED1_16_20,PED2_16_20,PED3_16_20,PFAMINCLT40K16_20,PFAMINCGE40LT75K16_20,PFAMINCGE75LT125K16_20,PFAMINCGE125K16_20,PNVMAR16_20,P18YR_16_20,P18_29_16_20,P30_39_16_20,P40_49_16_20,P50_69_16_20,PGE70_16_20,PUNEMP16_20,PPROF16_20,PPOV16_20,PPUBAS16_20,PFHFAM16_20,PSNGPNT16_20,POWNOC16_20,AFFLUENCE16_20,DISADVANTAGE16_20,HISPAN_FORBORN_LIMENG16_20,MEDFAMINC16_20,MEDFAMINC_NHWHITE16_20,MEDFAMINC_BLACK16_20,MEDFAMINC_HISPANIC16_20,RATIO_MEDFAMINC_NHWTOB16_20,RATIO_MEDFAMINC_NHWTOHISP16_20,State_Code_y,County_Code_y,tract_fips10_y,year_y,population_y,aland10_y,count_7225,count_sales_7225,count_emp_7225,popden_7225,popden_sales_7225,popden_emp_7225,aden_7225,aden_sales_7225,aden_emp_7225,count_722511,count_sales_722511,count_emp_722511,popden_722511,popden_sales_722511,popden_emp_722511,aden_722511,aden_sales_722511,aden_emp_722511,count_722513,count_sales_722513,count_emp_722513,popden_722513,popden_sales_722513,popden_emp_722513,aden_722513,aden_sales_722513,aden_emp_722513,count_722515,count_sales_722515,count_emp_722515,popden_722515,popden_sales_722515,popden_emp_722515,aden_722515,aden_sales_722515,aden_emp_722515,count_722410,count_sales_722410,count_emp_722410,popden_722410,popden_sales_722410,popden_emp_722410,aden_722410,aden_sales_722410,aden_emp_722410,State_Code_x.1,County_Code_x.1,tract_fips10,year,population,aland10,count_4453,count_sales_4453,count_emp_4453,popden_4453,popden_sales_4453,popden_emp_4453,aden_4453,aden_sales_4453,aden_emp_4453,count_453991,count_sales_453991,count_emp_453991,popden_453991,popden_sales_453991,popden_emp_453991,aden_453991,aden_sales_453991,aden_emp_453991,count_445120,count_sales_445120,count_emp_445120,popden_445120,popden_sales_445120,popden_emp_445120,aden_445120,aden_sales_445120,aden_emp_445120,count_447110,count_sales_447110,count_emp_447110,popden_447110,popden_sales_447110,popden_emp_447110,aden_447110,aden_sales_447110,aden_emp_447110,State_Code_y.1,County_Code_y.1,mrFEI,STATEFP_y,COUNTYFP_y,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry,SNAP,TargetLabel,mrFEI_food_desert_swamp,mrFEI_food_desert,mrFEI_food_desert_swamp_cluster_desert
10,36,47,015500,36047015500,New York,Kings County,1,3272,1485,0,0,0.0,0,0,0,0,0,0,5.1,208250.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,642,260,2744,158,176,0,9,185,279,890,32,36047015500,2017,3741.0,0.0577783,1,1,1,0.2673082,0.2673082,0.2673082,17.30755,17.30755,17.30755,2,2,2,0.5346164,0.5346164,0.5346164,34.6151,34.6151,34.6151,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047015500.0,0.057778258,3927.0,67966.74219,0.111280873,0.666921318,0.084033616,0.167557925,0.00956807,0.067380786,0.14651002,0.786109209,0.022747952,0.080982715,0.112829849,0.783439457,0.287675619,0.226636112,0.107970461,0.15813598,0.21263051,0.224853575,0.069773361,0.02569503,0.805879831,0.040234275,0.029224904,0.015468608,0.031847134,0.56543839,0.791809499,0.030735711,0.096135624,226125,250001,118452, ,2.110568047, ,36.0,47.0,36047015500,2017,3741.0,0.0577783,15,15,15,4.009623,4.009623,4.009623,259.6132,259.6132,259.6132,11,11,11,2.94039,2.94039,2.94039,190.383,190.383,190.383,2,2,2,0.5346164,0.5346164,0.5346164,34.6151,34.6151,34.6151,1,1,1,0.2673082,0.2673082,0.2673082,17.30755,17.30755,17.30755,1,1,1,0.2673082,0.2673082,0.2673082,17.30755,17.30755,17.30755,36,47,36047015500,2017,3741.0,0.0577783,1,1,0,0.2673082,0.2673082,0.0,17.30755,17.30755,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.0714285714285714,36,047,1400000US36047015500,36047015500,155,CT,149645.0,0.0,"POLYGON ((-73.981425 40.671051999999996, -73.98092299999999 40.671655, -73.980418 40.672256, -73.979917 40.672858, -73.977558 40.671715, -73.975196 40.670576, -73.975696 40.669973, -73.976201 40.669371999999996, -73.976705 40.668769999999995, -73.97720799999999 40.668169, -73.979563 40.669312999999995, -73.981927 40.670448, -73.981425 40.671051999999996))",0.029224904,0,1,0,1
11,36,47,018700,36047018700,New York,Kings County,1,1411,551,0,83,5.88,0,0,0,0,0,1,21.3,126250.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721,253,84,631,399,81,0,10,290,343,414,136,36047018700,2017,1614.0,0.0312241,1,1,1,0.6195787,0.6195787,0.6195787,32.02656,32.02656,32.02656,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047018700.0,0.033115208,1459.0,44058.30859,0.175462648,0.518163145,0.180945858,0.199451685,0.037065051,0.095774651,0.259154916,0.645070434,0.063333333,0.306666672,0.033333335,0.596666634,0.401785702,0.168608636,0.15215902,0.219328314,0.150102809,0.225496918,0.084304318,0.048349056,0.664188325,0.131596982,0.07751938,0.016666668,0.016666668,0.282945722,0.635308445,0.090816565,0.137326464,165192,197700, ,56023, ,3.528907776,36.0,47.0,36047018700,2017,1614.0,0.0312241,3,3,2,1.858736,1.858736,1.239157,96.07969,96.07969,64.05312,2,2,1,1.239157,1.239157,0.6195787,64.05312,64.05312,32.02656,1,1,1,0.6195787,0.6195787,0.6195787,32.02656,32.02656,32.02656,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047018700,2017,1614.0,0.0312241,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.25,36,047,1400000US36047018700,36047018700,187,CT,85768.0,0.0,"POLYGON ((-73.97247 40.696207, -73.971462 40.696186999999995, -73.969399 40.696093, -73.96880999999999 40.693121, -73.969831 40.693135, -73.97085899999999 40.693172, -73.97187199999999 40.69321, -73.97245099999999 40.696112, -73.97247 40.696207))",0.07751938,0,0,0,0
12,36,47,044600,36047044600,New York,Kings County,1,1909,652,0,21,1.1,0,0,0,0,0,1,23.6,67589.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788,387,244,1068,36,591,0,13,201,309,213,137,36047044600,2017,2190.0,0.0545941,2,2,2,0.913242,0.913242,0.913242,36.63401,36.63401,36.63401,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047044600.0,0.054727666,1984.0,36252.23047,0.188508064,0.354334682,0.008064516,0.448588699,0.236541599,0.29416284,0.467741936,0.238095239,0.222903877,0.380368114,0.220858902,0.175869122,0.310461968,0.301411301,0.145665318,0.181451619,0.132056445,0.186491936,0.052923389,0.092896178,0.338554204,0.228946045,0.218800649,0.055214725,0.188139066,0.413290113,0.250839531,0.223550186,0.291212797,59886,67321, , , , ,36.0,47.0,36047044600,2017,2190.0,0.0545941,3,3,3,1.369863,1.369863,1.369863,54.95102,54.95102,54.95102,1,1,1,0.456621,0.456621,0.456621,18.31701,18.31701,18.31701,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047044600,2017,2190.0,0.0545941,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.6666666666666666,36,047,1400000US36047044600,36047044600,446,CT,141398.0,0.0,"POLYGON ((-73.979058 40.616126, -73.978455 40.616707, -73.97785 40.617287, -73.97563 40.615946, -73.97335799999999 40.616541, -73.972903 40.614152999999995, -73.975172 40.614723999999995, -73.974777 40.612638, -73.977408 40.614218, -73.979638 40.615565, -73.979058 40.616126))",0.218800649,1,0,0,1
13,36,47,050500,36047050500,New York,Kings County,1,4163,1729,0,58,1.39,0,0,0,0,0,1,28.6,34931.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739,706,514,1735,847,506,13,46,1016,2112,1330,517,36047050500,2017,4062.0,0.0654103,5,5,5,1.230921,1.230921,1.230921,76.44051,76.44051,76.44051,1,1,1,0.2461842,0.2461842,0.2461842,15.2881,15.2881,15.2881,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047050500.0,0.065410338,3964.0,60602.03906,0.414480329,0.211654887,0.166498482,0.281029254,0.198982328,0.322305918,0.2918441,0.385849983,0.482142866,0.268907577,0.192226902,0.056722689,0.483453244,0.132694244,0.218213931,0.218213931,0.108980827,0.226538852,0.095358223,0.117570497,0.390855461,0.24772957,0.359239131,0.095588237,0.164915964,0.109239131,0.277809381,0.363037199,0.29816398,41149,101667, ,41081, ,2.474793673,36.0,47.0,36047050500,2017,4062.0,0.0654103,11,11,10,2.708025,2.708025,2.461842,168.1691,168.1691,152.881,9,9,8,2.215657,2.215657,1.969473,137.5929,137.5929,122.3048,1,1,1,0.2461842,0.2461842,0.2461842,15.2881,15.2881,15.2881,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047050500,2017,4062.0,0.0654103,1,1,1,0.2461842,0.2461842,0.2461842,15.2881,15.2881,15.2881,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.2461842,0.2461842,0.2461842,15.2881,15.2881,15.2881,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.3333333333333333,36,047,1400000US36047050500,36047050500,505,CT,169412.0,0.0,"POLYGON ((-73.946973 40.709894, -73.945475 40.71074, -73.943788 40.710901, -73.94344 40.708780999999995, -73.943202 40.707335, -73.94284999999999 40.705182, -73.94456699999999 40.705020999999995, -73.946265 40.705604, -73.946523 40.707011, -73.946756 40.708466, -73.946973 40.709894))",0.359239131,1,0,0,1
14,36,47,05100,36047005100,New York,Kings County,1,2171,992,0,0,0.0,0,0,0,0,0,0,5.2,162784.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,368,164,1646,95,159,1,5,265,461,364,10,36047005100,2017,2523.0,0.0700802,1,1,1,0.3963535,0.3963535,0.3963535,14.26936,14.26936,14.26936,1,1,1,0.3963535,0.3963535,0.3963535,14.26936,14.26936,14.26936,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047005100.0,0.069383331,2815.0,40571.70313,0.074600354,0.731083453,0.009591474,0.187211365,0.006247397,0.025144054,0.14667365,0.82818228,0.020926757,0.179372191,0.086696565,0.71300447,0.281975299,0.287033737,0.079573713,0.266785085,0.139254004,0.225222021,0.002131439,0.022517322,0.726520956,0.03328561,0.005535055,0,0.035874441,0.470479697,0.755902588,0.019915808,0.08935304,162841,203750, , , , ,36.0,47.0,36047005100,2017,2523.0,0.0700802,18,18,16,7.134364,7.134364,6.341657,256.8484,256.8484,228.3097,17,17,15,6.73801,6.73801,5.945303,242.5791,242.5791,214.0404,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.3963535,0.3963535,0.3963535,14.26936,14.26936,14.26936,36,47,36047005100,2017,2523.0,0.0700802,1,1,1,0.3963535,0.3963535,0.3963535,14.26936,14.26936,14.26936,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1.189061,1.189061,1.189061,42.80807,42.80807,42.80807,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.0555555555555555,,,,,,,,,,0.005535055,0,1,0,1
15,36,47,045800,36047045800,New York,Kings County,1,1490,521,0,0,0.0,0,0,0,0,0,0,10.3,110691.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,452,248,1452,2,8,0,0,28,35,164,32,36047045800,2017,1602.0,0.0692606,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047045800.0,0.06926325,1215.0,17541.76953,0.11687243,0.845267475,0.021399178,0.352263361,0.029250458,0.072929546,0.47589618,0.451174289,0.07662835,0.180076629,0.302681983,0.440613031,0.318321407,0.237037033,0.145679012,0.095473252,0.130864203,0.227983534,0.162962958,0.025700934,0.501199067,0.111111112,0.118503116,0,0.022988506,0.698544681,0.464328796,0.102080859,0.166128755,102250,98375, , , , ,36.0,47.0,36047045800,2017,1602.0,0.0692606,1,1,0,0.6242197,0.6242197,0.0,14.43823,14.43823,0.0,1,1,0,0.6242197,0.6242197,0.0,14.43823,14.43823,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047045800,2017,1602.0,0.0692606,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.0,36,047,1400000US36047045800,36047045800,458,CT,179391.0,0.0,"POLYGON ((-73.971374 40.628966, -73.968929 40.629231, -73.96847799999999 40.626841, -73.967553 40.626943999999995, -73.966645 40.622163, -73.968645 40.621942, -73.969098 40.624333, -73.970474 40.624182, -73.970922 40.62657, -73.971114 40.627586, -73.971374 40.628966))",0.118503116,0,1,1,1
16,36,47,046202,36047046202,New York,Kings County,1,1803,562,0,0,0.0,0,0,0,0,0,1,25.2,75139.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012,606,180,1601,7,53,0,9,133,173,157,68,36047046202,2017,2283.0,0.0683833,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.4380202,0.4380202,0.4380202,14.62345,14.62345,14.62345,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047046202.0,0.066735439,1894.0,28380.72266,0.017951425,0.898099244,0.010559662,0.146779299,0.069873996,0.095238097,0.439775914,0.464985996,0.222784817,0.139240503,0.243037969,0.394936711,0.303412467,0.355860621,0.169482574,0.097148888,0.090813093,0.202217534,0.084477298,0.057692308,0.590476215,0.144139394,0.183566436,0.012658228,0.012658228,0.557692289,0.483466297,0.183496878,0.078201577,101250,101429, , , , ,36.0,47.0,36047046202,2017,2283.0,0.0683833,2,2,2,0.8760403,0.8760403,0.8760403,29.24689,29.24689,29.24689,1,1,1,0.4380202,0.4380202,0.4380202,14.62345,14.62345,14.62345,1,1,1,0.4380202,0.4380202,0.4380202,14.62345,14.62345,14.62345,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,0.8760403,0.8760403,0.8760403,29.24689,29.24689,29.24689,36,47,36047046202,2017,2283.0,0.0683833,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.0,36,047,1400000US36047046202,36047046202,462.02,CT,172849.0,0.0,"POLYGON ((-73.977262 40.625853, -73.976235 40.625976, -73.974149 40.626214999999995, -73.972298 40.626432, -73.970922 40.62657, -73.970474 40.624182, -73.97369599999999 40.623827, -73.975802 40.623594, -73.975296 40.620913, -73.97537799999999 40.620793, -73.97703299999999 40.62153, -73.977262 40.625853))",0.183566436,0,1,1,1
17,36,47,057400,36047057400,New York,Kings County,1,2657,904,0,5,0.19,0,0,0,0,0,0,8.6,93214.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931,518,403,1451,14,1078,3,15,96,153,231,139,36047057400,2017,3211.0,0.061469,1,1,1,0.3114295,0.3114295,0.3114295,16.26836,16.26836,16.26836,6,6,6,1.868577,1.868577,1.868577,97.61017,97.61017,97.61017,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047057400.0,0.061469007,2934.0,47731.37109,0.051124744,0.406612128,0.000681663,0.551465571,0.212788627,0.206975684,0.346030295,0.446994036,0.184304401,0.309155762,0.203329369,0.303210467,0.301989853,0.173824131,0.130197689,0.107021131,0.103612818,0.320381731,0.164962515,0.04416839,0.474368244,0.133036941,0.161478594,0.043995243,0.068965517,0.725680947,0.408190906,0.15960665,0.271792978,78224,104083, , , , ,36.0,47.0,36047057400,2017,3211.0,0.061469,13,13,11,4.048583,4.048583,3.425724,211.4887,211.4887,178.952,9,9,7,2.802865,2.802865,2.180006,146.4153,146.4153,113.8785,3,3,3,0.9342884,0.9342884,0.9342884,48.80508,48.80508,48.80508,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.3114295,0.3114295,0.3114295,16.26836,16.26836,16.26836,36,47,36047057400,2017,3211.0,0.061469,2,2,2,0.6228589,0.6228589,0.6228589,32.53672,32.53672,32.53672,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.3114295,0.3114295,0.3114295,16.26836,16.26836,16.26836,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.0769230769230769,36,047,1400000US36047057400,36047057400,574,CT,159204.0,0.0,"POLYGON ((-73.946096 40.60227, -73.94516899999999 40.602368999999996, -73.94561999999999 40.604759, -73.943766 40.604960999999996, -73.943316 40.602575, -73.942889 40.600318, -73.942484 40.598200999999996, -73.94526499999999 40.597894, -73.946096 40.60227))",0.161478594,0,1,0,1
18,36,47,0900,36047000900,New York,Kings County,1,4172,1965,0,564,13.52,0,0,0,0,0,0,6.4,250001.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,469,281,3018,204,639,2,5,304,325,1554,31,36047000900,2017,4410.0,0.0623072,5,5,5,1.133787,1.133787,1.133787,80.24751,80.24751,80.24751,9,9,9,2.040816,2.040816,2.040816,144.4455,144.4455,144.4455,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047000900.0,0.063115731,4654.0,73737.5625,0.077137947,0.699398339,0.038031802,0.154061019,0.006024096,0.023424879,0.069736131,0.906839013,0.020386266,0.010729614,0.078326181,0.890557945,0.506758392,0.131929517,0.244091108,0.31177482,0.116244093,0.1486893,0.047271166,0.042440318,0.861495852,0.023354564,0.045096323,0.020386266,0.068669528,0.312609464,0.886297584,0.029612385,0.079074353,250001,250001, , , , ,36.0,47.0,36047000900,2017,4410.0,0.0623072,20,20,19,4.535148,4.535148,4.30839,320.99,320.99,304.9405,13,13,13,2.947846,2.947846,2.947846,208.6435,208.6435,208.6435,3,3,3,0.6802721,0.6802721,0.6802721,48.1485,48.1485,48.1485,1,1,1,0.2267574,0.2267574,0.2267574,16.0495,16.0495,16.0495,1,1,1,0.2267574,0.2267574,0.2267574,16.0495,16.0495,16.0495,36,47,36047000900,2017,4410.0,0.0623072,1,1,1,0.2267574,0.2267574,0.2267574,16.0495,16.0495,16.0495,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.238095238095238,,,,,,,,,,0.045096323,0,0,0,0
19,36,47,098400,36047098400,New York,Kings County,1,1978,653,0,0,0.0,0,0,0,0,0,0,6.0,82188.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431,483,227,70,1820,19,2,11,56,70,186,45,36047098400,2017,2207.0,0.0435604,4,4,4,1.812415,1.812415,1.812415,91.82645,91.82645,91.82645,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047098400.0,0.04356043,2163.0,49655.15625,0.035136383,0.010171059,0.932038844,0.507628322,0.010802469,0.113861389,0.6619519,0.224186704,0.090909094,0.278181821,0.325454533,0.305454552,0.424207479,0.251502544,0.140083224,0.149791956,0.143781781,0.217753127,0.097087376,0.0625,0.367123276,0.020018622,0.033285093,0.096363634,0.096363634,0.599131703,0.298921525,0.048070937,0.18452239,98548, ,99113, , , ,36.0,47.0,36047098400,2017,2207.0,0.0435604,1,1,0,0.4531038,0.4531038,0.0,22.95661,22.95661,0.0,1,1,0,0.4531038,0.4531038,0.0,22.95661,22.95661,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047098400,2017,2207.0,0.0435604,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.8,36,047,1400000US36047098400,36047098400,984,CT,112821.0,0.0,"POLYGON ((-73.894679 40.647529999999996, -73.892551 40.648911, -73.88890099999999 40.64563, -73.891021 40.644245, -73.892837 40.645874, -73.894679 40.647529999999996))",0.033285093,0,0,0,0
